task_id,trajectory_path,stop_reason,reason
102,experiments/baselines/perfect_retrieval/data/102.json,crash,pipeline_anomaly
103,experiments/baselines/perfect_retrieval/data/103.json,crash,pipeline_anomaly
104,experiments/baselines/perfect_retrieval/data/104.json,crash,pipeline_anomaly
105,experiments/baselines/perfect_retrieval/data/105.json,crash,pipeline_anomaly
11,experiments/baselines/perfect_retrieval/data/11.json,crash,pipeline_anomaly
114,experiments/baselines/perfect_retrieval/data/114.json,crash,pipeline_anomaly
118,experiments/baselines/perfect_retrieval/data/118.json,crash,pipeline_anomaly
12,experiments/baselines/perfect_retrieval/data/12.json,crash,pipeline_anomaly
13,experiments/baselines/perfect_retrieval/data/13.json,crash,pipeline_anomaly
130,experiments/baselines/perfect_retrieval/data/130.json,crash,pipeline_anomaly
14,experiments/baselines/perfect_retrieval/data/14.json,crash,pipeline_anomaly
142,experiments/baselines/perfect_retrieval/data/142.json,crash,pipeline_anomaly
156,experiments/baselines/perfect_retrieval/data/156.json,crash,pipeline_anomaly
157,experiments/baselines/perfect_retrieval/data/157.json,crash,pipeline_anomaly
158,experiments/baselines/perfect_retrieval/data/158.json,crash,pipeline_anomaly
159,experiments/baselines/perfect_retrieval/data/159.json,crash,pipeline_anomaly
160,experiments/baselines/perfect_retrieval/data/160.json,crash,pipeline_anomaly
161,experiments/baselines/perfect_retrieval/data/161.json,crash,pipeline_anomaly
162,experiments/baselines/perfect_retrieval/data/162.json,crash,pipeline_anomaly
168,experiments/baselines/perfect_retrieval/data/168.json,crash,pipeline_anomaly
169,experiments/baselines/perfect_retrieval/data/169.json,crash,pipeline_anomaly
170,experiments/baselines/perfect_retrieval/data/170.json,crash,pipeline_anomaly
171,experiments/baselines/perfect_retrieval/data/171.json,crash,pipeline_anomaly
173,experiments/baselines/perfect_retrieval/data/173.json,crash,pipeline_anomaly
174,experiments/baselines/perfect_retrieval/data/174.json,crash,pipeline_anomaly
176,experiments/baselines/perfect_retrieval/data/176.json,crash,pipeline_anomaly
177,experiments/baselines/perfect_retrieval/data/177.json,crash,pipeline_anomaly
178,experiments/baselines/perfect_retrieval/data/178.json,crash,pipeline_anomaly
179,experiments/baselines/perfect_retrieval/data/179.json,crash,pipeline_anomaly
181,experiments/baselines/perfect_retrieval/data/181.json,crash,pipeline_anomaly
182,experiments/baselines/perfect_retrieval/data/182.json,crash,pipeline_anomaly
186,experiments/baselines/perfect_retrieval/data/186.json,crash,pipeline_anomaly
199,experiments/baselines/perfect_retrieval/data/199.json,crash,pipeline_anomaly
204,experiments/baselines/perfect_retrieval/data/204.json,crash,pipeline_anomaly
238,experiments/baselines/perfect_retrieval/data/238.json,crash,pipeline_anomaly
239,experiments/baselines/perfect_retrieval/data/239.json,crash,pipeline_anomaly
240,experiments/baselines/perfect_retrieval/data/240.json,crash,pipeline_anomaly
241,experiments/baselines/perfect_retrieval/data/241.json,crash,pipeline_anomaly
258,experiments/baselines/perfect_retrieval/data/258.json,crash,pipeline_anomaly
26,experiments/baselines/perfect_retrieval/data/26.json,crash,pipeline_anomaly
260,experiments/baselines/perfect_retrieval/data/260.json,crash,pipeline_anomaly
262,experiments/baselines/perfect_retrieval/data/262.json,crash,pipeline_anomaly
263,experiments/baselines/perfect_retrieval/data/263.json,crash,pipeline_anomaly
264,experiments/baselines/perfect_retrieval/data/264.json,crash,pipeline_anomaly
269,experiments/baselines/perfect_retrieval/data/269.json,crash,pipeline_anomaly
27,experiments/baselines/perfect_retrieval/data/27.json,crash,pipeline_anomaly
270,experiments/baselines/perfect_retrieval/data/270.json,crash,pipeline_anomaly
272,experiments/baselines/perfect_retrieval/data/272.json,crash,pipeline_anomaly
273,experiments/baselines/perfect_retrieval/data/273.json,crash,pipeline_anomaly
274,experiments/baselines/perfect_retrieval/data/274.json,crash,pipeline_anomaly
275,experiments/baselines/perfect_retrieval/data/275.json,crash,pipeline_anomaly
276,experiments/baselines/perfect_retrieval/data/276.json,crash,pipeline_anomaly
277,experiments/baselines/perfect_retrieval/data/277.json,crash,pipeline_anomaly
278,experiments/baselines/perfect_retrieval/data/278.json,crash,pipeline_anomaly
279,experiments/baselines/perfect_retrieval/data/279.json,crash,pipeline_anomaly
28,experiments/baselines/perfect_retrieval/data/28.json,crash,pipeline_anomaly
280,experiments/baselines/perfect_retrieval/data/280.json,crash,pipeline_anomaly
281,experiments/baselines/perfect_retrieval/data/281.json,crash,pipeline_anomaly
282,experiments/baselines/perfect_retrieval/data/282.json,crash,pipeline_anomaly
283,experiments/baselines/perfect_retrieval/data/283.json,crash,pipeline_anomaly
284,experiments/baselines/perfect_retrieval/data/284.json,crash,pipeline_anomaly
285,experiments/baselines/perfect_retrieval/data/285.json,crash,pipeline_anomaly
286,experiments/baselines/perfect_retrieval/data/286.json,crash,pipeline_anomaly
289,experiments/baselines/perfect_retrieval/data/289.json,crash,pipeline_anomaly
29,experiments/baselines/perfect_retrieval/data/29.json,crash,pipeline_anomaly
290,experiments/baselines/perfect_retrieval/data/290.json,crash,pipeline_anomaly
291,experiments/baselines/perfect_retrieval/data/291.json,crash,pipeline_anomaly
298,experiments/baselines/perfect_retrieval/data/298.json,crash,pipeline_anomaly
299,experiments/baselines/perfect_retrieval/data/299.json,crash,pipeline_anomaly
30,experiments/baselines/perfect_retrieval/data/30.json,crash,pipeline_anomaly
300,experiments/baselines/perfect_retrieval/data/300.json,crash,pipeline_anomaly
308,experiments/baselines/perfect_retrieval/data/308.json,crash,pipeline_anomaly
309,experiments/baselines/perfect_retrieval/data/309.json,crash,pipeline_anomaly
31,experiments/baselines/perfect_retrieval/data/31.json,crash,pipeline_anomaly
310,experiments/baselines/perfect_retrieval/data/310.json,crash,pipeline_anomaly
311,experiments/baselines/perfect_retrieval/data/311.json,crash,pipeline_anomaly
312,experiments/baselines/perfect_retrieval/data/312.json,crash,pipeline_anomaly
315,experiments/baselines/perfect_retrieval/data/315.json,crash,pipeline_anomaly
316,experiments/baselines/perfect_retrieval/data/316.json,crash,pipeline_anomaly
317,experiments/baselines/perfect_retrieval/data/317.json,crash,pipeline_anomaly
318,experiments/baselines/perfect_retrieval/data/318.json,crash,pipeline_anomaly
323,experiments/baselines/perfect_retrieval/data/323.json,crash,pipeline_anomaly
324,experiments/baselines/perfect_retrieval/data/324.json,crash,pipeline_anomaly
325,experiments/baselines/perfect_retrieval/data/325.json,crash,pipeline_anomaly
326,experiments/baselines/perfect_retrieval/data/326.json,crash,pipeline_anomaly
327,experiments/baselines/perfect_retrieval/data/327.json,crash,pipeline_anomaly
328,experiments/baselines/perfect_retrieval/data/328.json,crash,pipeline_anomaly
